unit,Date,Hour,Lmax,Lmin,LmaxR,LminR,Umax,Umin,period
THERMAL22,17/06/2018,17,1325.5,958.2,1264.0,906.9,1,0,88
THERMAL23,17/06/2018,17,1298.3,826.4,1413.5,928.8,1,0,88
THERMAL24,17/06/2018,17,1241.5,571.6,1504.3,528.7,1,0,88
THERMAL25,17/06/2018,17,2172.0,665.4,2516.2,502.7,1,0,88
THERMAL01,17/06/2018,18,291.1,178.0,284.0,175.8,1,0,89
THERMAL02,17/06/2018,18,271.6,180.5,266.3,171.9,1,0,89
THERMAL03,17/06/2018,18,282.3,222.9,327.6,202.2,1,0,89
THERMAL04,17/06/2018,18,402.7,293.7,501.5,277.8,1,0,89
THERMAL05,17/06/2018,18,474.9,323.4,493.7,310.2,1,0,89
THERMAL06,17/06/2018,18,1397.6,1087.4,1384.8,1107.4,1,0,89
THERMAL07,17/06/2018,18,1328.6,906.2,1150.1,892.5,1,0,89
THERMAL08,17/06/2018,18,1259.5,841.6,1162.4,885.5,1,0,89
THERMAL09,17/06/2018,18,1327.0,810.2,1160.5,894.7,1,0,89
THERMAL10,17/06/2018,18,1519.1,601.0,1481.4,517.9,1,0,89
THERMAL11,17/06/2018,18,1903.3,761.8,2331.2,674.8,1,0,89
THERMAL12,17/06/2018,18,829.5,242.0,921.4,205.8,1,0,89
THERMAL13,17/06/2018,18,421.1,291.5,489.9,280.8,1,0,89
THERMAL14,17/06/2018,18,455.8,347.9,433.7,326.7,1,0,89
THERMAL15,17/06/2018,18,432.2,346.1,476.9,323.4,1,0,89
THERMAL16,17/06/2018,18,832.9,605.1,943.2,681.4,1,0,89
THERMAL17,17/06/2018,18,877.0,602.8,960.7,580.7,1,0,89
THERMAL18,17/06/2018,18,1282.5,1066.9,1637.6,1134.0,1,0,89
THERMAL19,17/06/2018,18,1264.7,903.0,1169.7,812.4,1,0,89
THERMAL20,17/06/2018,18,1086.5,967.3,1286.8,795.1,1,0,89
THERMAL21,17/06/2018,18,1367.7,816.0,1366.1,950.7,1,0,89
THERMAL22,17/06/2018,18,1141.5,825.5,1357.8,920.6,1,0,89
THERMAL23,17/06/2018,18,1290.9,924.5,1172.6,944.2,1,0,89
THERMAL24,17/06/2018,18,1288.4,618.7,1374.2,489.6,1,0,89
THERMAL25,17/06/2018,18,2228.8,567.4,2569.8,473.8,1,0,89
THERMAL01,17/06/2018,19,239.3,187.6,253.7,178.3,1,0,90
THERMAL02,17/06/2018,19,263.9,194.7,301.7,190.9,1,0,90
THERMAL03,17/06/2018,19,305.9,221.8,297.4,213.3,1,0,90
THERMAL04,17/06/2018,19,443.6,322.7,424.3,297.3,1,0,90
THERMAL05,17/06/2018,19,434.6,331.0,490.3,327.7,1,0,90
THERMAL06,17/06/2018,19,1508.2,1137.7,1490.5,1006.7,1,0,90
THERMAL07,17/06/2018,19,1103.7,876.9,1230.0,905.0,1,0,90
THERMAL08,17/06/2018,19,1293.7,874.1,1390.9,831.2,1,0,90
THERMAL09,17/06/2018,19,1180.1,819.4,1246.4,792.5,1,0,90
THERMAL10,17/06/2018,19,1472.4,536.6,1522.0,500.7,1,0,90
THERMAL11,17/06/2018,19,1917.6,811.8,2235.3,654.0,1,0,90
THERMAL12,17/06/2018,19,763.4,261.1,874.0,214.9,1,0,90
THERMAL13,17/06/2018,19,477.5,297.0,480.5,318.9,1,0,90
THERMAL14,17/06/2018,19,451.1,310.1,506.7,322.1,1,0,90
THERMAL15,17/06/2018,19,430.8,299.8,439.3,330.5,1,0,90
THERMAL16,17/06/2018,19,847.2,591.5,1023.0,683.0,1,0,90
THERMAL17,17/06/2018,19,809.1,660.9,913.9,603.6,1,0,90
THERMAL18,17/06/2018,19,1393.4,999.8,1349.2,960.2,1,0,90
THERMAL19,17/06/2018,19,1087.4,865.5,1339.7,810.6,1,0,90
THERMAL20,17/06/2018,19,1226.9,810.8,1142.7,834.1,1,0,90
THERMAL21,17/06/2018,19,1210.0,969.8,1384.5,890.0,1,0,90
THERMAL22,17/06/2018,19,1242.6,816.3,1423.9,927.6,1,0,90
THERMAL23,17/06/2018,19,1347.8,821.2,1382.2,829.0,1,0,90
THERMAL24,17/06/2018,19,1326.3,623.8,1390.1,523.7,1,0,90
THERMAL25,17/06/2018,19,2354.1,624.2,2399.8,549.1,1,0,90
THERMAL01,17/06/2018,20,272.4,171.7,291.0,171.8,1,0,91
THERMAL02,17/06/2018,20,255.9,166.4,280.5,174.4,1,0,91
THERMAL03,17/06/2018,20,305.3,228.6,329.1,224.5,1,0,91
THERMAL04,17/06/2018,20,398.0,318.9,462.7,330.8,1,0,91
THERMAL05,17/06/2018,20,438.8,328.9,432.0,321.1,1,0,91
THERMAL06,17/06/2018,20,1386.5,1179.6,1543.3,1025.5,1,0,91
THERMAL07,17/06/2018,20,1174.5,830.3,1372.9,843.2,1,0,91
THERMAL08,17/06/2018,20,1335.5,827.3,1377.0,869.9,1,0,91
THERMAL09,17/06/2018,20,1225.4,969.8,1172.7,784.1,1,0,91
THERMAL10,17/06/2018,20,1341.9,534.8,1666.0,457.2,1,0,91
THERMAL11,17/06/2018,20,1969.0,798.5,2279.3,695.2,1,0,91
THERMAL12,17/06/2018,20,771.1,243.0,804.1,207.6,1,0,91
THERMAL13,17/06/2018,20,432.5,301.4,460.9,289.4,1,0,91
THERMAL14,17/06/2018,20,474.4,320.3,448.5,335.1,1,0,91
THERMAL15,17/06/2018,20,460.4,307.5,447.0,334.2,1,0,91
THERMAL16,17/06/2018,20,828.6,656.2,1036.9,663.0,1,0,91
THERMAL17,17/06/2018,20,900.6,593.4,969.4,587.5,1,0,91
THERMAL18,17/06/2018,20,1541.7,1081.8,1523.2,1035.5,1,0,91
THERMAL19,17/06/2018,20,1272.6,849.8,1222.8,810.0,1,0,91
THERMAL20,17/06/2018,20,1105.9,935.9,1279.1,815.8,1,0,91
THERMAL21,17/06/2018,20,1113.5,895.7,1307.2,913.2,1,0,91
THERMAL22,17/06/2018,20,1256.1,901.2,1273.6,895.0,1,0,91
THERMAL23,17/06/2018,20,1316.9,859.0,1214.5,800.9,1,0,91
THERMAL24,17/06/2018,20,1387.7,519.2,1382.2,485.4,1,0,91
THERMAL25,17/06/2018,20,2368.6,657.6,2567.4,515.3,1,0,91
THERMAL01,17/06/2018,21,282.2,177.7,309.1,158.9,1,0,92
THERMAL02,17/06/2018,21,252.1,197.7,281.4,168.5,1,0,92
THERMAL03,17/06/2018,21,294.6,229.8,307.3,206.1,1,0,92
THERMAL04,17/06/2018,21,447.8,288.9,480.1,306.7,1,0,92
THERMAL05,17/06/2018,21,393.7,319.5,489.3,282.2,1,0,92
THERMAL06,17/06/2018,21,1372.2,1090.0,1623.2,1030.9,1,0,92
THERMAL07,17/06/2018,21,1240.2,955.0,1158.0,782.5,1,0,92
THERMAL08,17/06/2018,21,1103.2,849.7,1146.3,798.0,1,0,92
THERMAL09,17/06/2018,21,1280.3,940.7,1165.0,889.0,1,0,92
THERMAL10,17/06/2018,21,1331.8,607.2,1488.0,550.0,1,0,92
THERMAL11,17/06/2018,21,1939.9,767.3,2353.3,679.1,1,0,92
THERMAL12,17/06/2018,21,757.9,255.5,926.6,224.1,1,0,92
THERMAL13,17/06/2018,21,463.6,286.8,510.4,289.1,1,0,92
THERMAL14,17/06/2018,21,454.0,322.4,455.5,326.9,1,0,92
THERMAL15,17/06/2018,21,422.8,323.4,506.3,329.7,1,0,92
THERMAL16,17/06/2018,21,851.8,727.3,908.6,660.7,1,0,92
THERMAL17,17/06/2018,21,903.6,682.8,1006.1,617.7,1,0,92
THERMAL18,17/06/2018,21,1492.0,1140.0,1480.1,1078.2,1,0,92
THERMAL19,17/06/2018,21,1158.9,850.3,1157.8,845.5,1,0,92
THERMAL20,17/06/2018,21,1202.2,967.8,1313.5,780.3,1,0,92
THERMAL21,17/06/2018,21,1194.3,885.5,1252.3,950.2,1,0,92
THERMAL22,17/06/2018,21,1144.6,848.6,1214.1,882.5,1,0,92
THERMAL23,17/06/2018,21,1226.5,971.3,1181.1,943.6,1,0,92
THERMAL24,17/06/2018,21,1379.8,547.2,1585.2,526.8,1,0,92
THERMAL25,17/06/2018,21,1970.4,553.9,2532.3,546.3,1,0,92
THERMAL01,17/06/2018,22,242.5,199.5,256.4,170.0,1,0,93
THERMAL02,17/06/2018,22,282.9,184.0,253.3,162.9,1,0,93
THERMAL03,17/06/2018,22,280.6,202.9,328.8,203.8,1,0,93
THERMAL04,17/06/2018,22,408.3,315.2,476.3,308.2,1,0,93
THERMAL05,17/06/2018,22,444.3,349.3,477.3,276.9,1,0,93
THERMAL06,17/06/2018,22,1547.6,1007.6,1542.5,1097.4,1,0,93
THERMAL07,17/06/2018,22,1221.6,857.1,1307.9,893.9,1,0,93
THERMAL08,17/06/2018,22,1248.0,891.6,1391.4,934.2,1,0,93
THERMAL09,17/06/2018,22,1298.4,931.5,1315.4,923.2,1,0,93
THERMAL10,17/06/2018,22,1415.7,592.3,1682.7,474.2,1,0,93
THERMAL11,17/06/2018,22,2005.6,904.5,2066.0,728.0,1,0,93
THERMAL12,17/06/2018,22,719.5,267.6,771.4,193.0,1,0,93
THERMAL13,17/06/2018,22,434.2,328.2,502.3,339.7,1,0,93
THERMAL14,17/06/2018,22,465.4,299.8,477.8,304.6,1,0,93
THERMAL15,17/06/2018,22,486.5,328.2,480.8,327.3,1,0,93
THERMAL16,17/06/2018,22,810.4,661.4,1014.8,667.5,1,0,93
THERMAL17,17/06/2018,22,858.8,711.7,974.4,623.1,1,0,93
THERMAL18,17/06/2018,22,1518.6,1145.0,1486.6,1120.2,1,0,93
THERMAL19,17/06/2018,22,1111.0,977.4,1173.1,880.6,1,0,93
THERMAL20,17/06/2018,22,1188.9,832.9,1289.1,810.6,1,0,93
THERMAL21,17/06/2018,22,1172.5,883.6,1203.1,816.2,1,0,93
THERMAL22,17/06/2018,22,1251.9,977.7,1296.4,952.0,1,0,93
THERMAL23,17/06/2018,22,1187.3,805.7,1170.5,847.1,1,0,93
THERMAL24,17/06/2018,22,1327.5,578.1,1295.3,474.1,1,0,93
THERMAL25,17/06/2018,22,1992.7,642.2,2414.6,459.6,1,0,93
THERMAL01,17/06/2018,23,281.6,172.4,293.8,194.3,1,0,94
THERMAL02,17/06/2018,23,274.6,168.0,277.3,170.0,1,0,94
THERMAL03,17/06/2018,23,278.6,210.2,282.0,210.0,1,0,94
THERMAL04,17/06/2018,23,451.7,314.5,426.3,326.1,1,0,94
THERMAL05,17/06/2018,23,477.3,327.6,452.0,309.1,1,0,94
THERMAL06,17/06/2018,23,1328.1,1049.9,1455.9,1090.4,1,0,94
THERMAL07,17/06/2018,23,1310.1,964.1,1289.3,920.3,1,0,94
THERMAL08,17/06/2018,23,1186.3,955.3,1197.9,945.0,1,0,94
THERMAL09,17/06/2018,23,1258.2,949.2,1189.3,941.6,1,0,94
THERMAL10,17/06/2018,23,1306.4,565.5,1691.3,516.1,1,0,94
THERMAL11,17/06/2018,23,1796.0,789.3,1968.1,749.6,1,0,94
THERMAL12,17/06/2018,23,852.4,256.6,841.4,220.6,1,0,94
THERMAL13,17/06/2018,23,432.7,341.9,449.7,315.4,1,0,94
THERMAL14,17/06/2018,23,443.8,346.1,458.9,279.8,1,0,94
THERMAL15,17/06/2018,23,501.4,315.4,502.5,291.4,1,0,94
THERMAL16,17/06/2018,23,865.8,600.4,937.0,627.8,1,0,94
THERMAL17,17/06/2018,23,954.4,725.3,948.8,626.3,1,0,94
THERMAL18,17/06/2018,23,1455.2,1137.3,1579.2,1025.5,1,0,94
THERMAL19,17/06/2018,23,1186.1,976.1,1141.0,837.6,1,0,94
THERMAL20,17/06/2018,23,1226.3,910.0,1186.0,846.2,1,0,94
THERMAL21,17/06/2018,23,1140.0,879.2,1282.1,933.6,1,0,94
THERMAL22,17/06/2018,23,1333.7,861.1,1344.7,799.6,1,0,94
THERMAL23,17/06/2018,23,1111.0,951.0,1324.8,861.1,1,0,94
THERMAL24,17/06/2018,23,1199.9,572.4,1533.0,509.3,1,0,94
THERMAL25,17/06/2018,23,2033.2,558.4,2405.9,534.8,1,0,94
THERMAL01,17/06/2018,24,244.4,165.3,254.2,184.4,1,0,95
THERMAL02,17/06/2018,24,242.8,176.1,260.9,183.8,1,0,95
THERMAL03,17/06/2018,24,257.0,199.0,314.3,198.7,1,0,95
THERMAL04,17/06/2018,24,471.4,298.9,447.4,282.6,1,0,95
THERMAL05,17/06/2018,24,392.0,339.4,502.3,331.6,1,0,95
THERMAL06,17/06/2018,24,1472.4,1124.8,1405.3,970.9,1,0,95
THERMAL07,17/06/2018,24,1157.2,819.6,1308.3,819.0,1,0,95
THERMAL08,17/06/2018,24,1170.5,875.5,1312.8,938.9,1,0,95
THERMAL09,17/06/2018,24,1336.8,922.5,1159.8,847.8,1,0,95
THERMAL10,17/06/2018,24,1420.8,607.8,1766.2,489.2,1,0,95
THERMAL11,17/06/2018,24,2064.4,897.3,2329.8,747.3,1,0,95
THERMAL12,17/06/2018,24,865.9,232.2,788.1,196.1,1,0,95
THERMAL13,17/06/2018,24,468.8,313.2,487.0,282.8,1,0,95
THERMAL14,17/06/2018,24,413.7,320.0,481.9,311.3,1,0,95
THERMAL15,17/06/2018,24,456.1,336.1,512.2,295.2,1,0,95
THERMAL16,17/06/2018,24,913.5,723.7,1026.3,608.0,1,0,95
THERMAL17,17/06/2018,24,914.4,650.2,1013.0,590.1,1,0,95
THERMAL18,17/06/2018,24,1297.1,1144.2,1463.9,1083.7,1,0,95
THERMAL19,17/06/2018,24,1085.9,949.6,1241.5,799.7,1,0,95
THERMAL20,17/06/2018,24,1327.3,906.1,1228.4,857.2,1,0,95
THERMAL21,17/06/2018,24,1142.7,805.0,1424.5,780.2,1,0,95
THERMAL22,17/06/2018,24,1199.4,849.3,1221.9,912.7,1,0,95
THERMAL23,17/06/2018,24,1358.4,821.1,1295.2,909.2,1,0,95
THERMAL24,17/06/2018,24,1245.8,564.4,1334.9,484.1,1,0,95
THERMAL25,17/06/2018,24,2300.0,597.1,2548.8,459.7,1,0,95
THERMAL01,18/06/2018,1,273.8,165.7,274.9,183.1,1,0,96
THERMAL02,18/06/2018,1,243.9,192.0,263.5,188.3,1,0,96
THERMAL03,18/06/2018,1,276.8,231.9,302.1,199.2,1,0,96
THERMAL04,18/06/2018,1,449.9,296.9,478.2,297.1,1,0,96
THERMAL05,18/06/2018,1,414.0,317.2,462.0,339.2,1,0,96
THERMAL06,18/06/2018,1,1421.2,1017.1,1483.1,1137.0,1,0,96
THERMAL07,18/06/2018,1,1320.6,838.6,1245.0,842.8,1,0,96
THERMAL08,18/06/2018,1,1119.9,899.9,1340.0,863.5,1,0,96
THERMAL09,18/06/2018,1,1151.4,958.5,1279.7,819.1,1,0,96
THERMAL10,18/06/2018,1,1414.1,534.1,1464.0,448.8,1,0,96
THERMAL11,18/06/2018,1,1978.9,761.1,2310.2,676.2,1,0,96
THERMAL12,18/06/2018,1,770.7,258.9,921.6,193.4,1,0,96
THERMAL13,18/06/2018,1,472.8,315.5,489.2,283.7,1,0,96
THERMAL14,18/06/2018,1,471.2,318.0,436.2,291.5,1,0,96
THERMAL15,18/06/2018,1,499.2,295.0,518.5,276.8,1,0,96
THERMAL16,18/06/2018,1,827.6,604.4,1021.1,637.8,1,0,96
THERMAL17,18/06/2018,1,817.4,703.4,872.4,672.7,1,0,96
THERMAL18,18/06/2018,1,1521.7,1067.2,1613.6,991.3,1,0,96
THERMAL19,18/06/2018,1,1279.4,815.6,1291.0,908.1,1,0,96
THERMAL20,18/06/2018,1,1323.7,896.7,1217.1,788.1,1,0,96
THERMAL21,18/06/2018,1,1232.5,861.7,1395.3,866.5,1,0,96
THERMAL22,18/06/2018,1,1171.3,860.0,1257.1,922.9,1,0,96
THERMAL23,18/06/2018,1,1190.6,908.0,1349.3,953.5,1,0,96
THERMAL24,18/06/2018,1,1410.6,585.8,1445.4,456.8,1,0,96
THERMAL25,18/06/2018,1,2302.5,636.2,2170.7,466.5,1,0,96
THERMAL01,18/06/2018,2,249.9,190.5,276.9,169.6,1,0,97
THERMAL02,18/06/2018,2,240.1,200.2,254.7,163.5,1,0,97
THERMAL03,18/06/2018,2,285.4,227.4,329.3,200.1,1,0,97
THERMAL04,18/06/2018,2,411.7,305.1,428.0,338.3,1,0,97
THERMAL05,18/06/2018,2,461.6,325.8,480.2,302.3,1,0,97
THERMAL06,18/06/2018,2,1493.4,1092.3,1643.8,1091.4,1,0,97
THERMAL07,18/06/2018,2,1282.3,973.9,1148.0,823.8,1,0,97
THERMAL08,18/06/2018,2,1241.2,861.9,1171.4,794.8,1,0,97
THERMAL09,18/06/2018,2,1267.8,820.5,1346.7,881.6,1,0,97
THERMAL10,18/06/2018,2,1460.2,548.9,1697.4,530.9,1,0,97
THERMAL11,18/06/2018,2,1798.4,766.0,2210.4,645.0,1,0,97
THERMAL12,18/06/2018,2,815.9,254.7,867.0,196.7,1,0,97
THERMAL13,18/06/2018,2,491.0,313.1,447.2,323.3,1,0,97
THERMAL14,18/06/2018,2,452.8,347.5,428.8,321.1,1,0,97
THERMAL15,18/06/2018,2,466.6,289.5,444.4,338.0,1,0,97
THERMAL16,18/06/2018,2,809.7,617.5,868.6,607.6,1,0,97
THERMAL17,18/06/2018,2,843.8,659.6,917.8,668.3,1,0,97
THERMAL18,18/06/2018,2,1562.2,1086.1,1506.8,1059.3,1,0,97
THERMAL19,18/06/2018,2,1144.2,871.5,1267.7,874.3,1,0,97
THERMAL20,18/06/2018,2,1214.1,956.7,1241.8,930.5,1,0,97
THERMAL21,18/06/2018,2,1304.4,925.5,1219.8,942.8,1,0,97
THERMAL22,18/06/2018,2,1242.3,941.1,1186.9,904.5,1,0,97
THERMAL23,18/06/2018,2,1258.9,979.0,1176.1,887.9,1,0,97
THERMAL24,18/06/2018,2,1156.4,528.6,1395.3,515.9,1,0,97
THERMAL25,18/06/2018,2,2352.0,584.5,2535.1,539.1,1,0,97
THERMAL01,18/06/2018,3,275.8,197.7,306.0,161.7,1,0,98
THERMAL02,18/06/2018,3,249.2,165.2,273.2,161.5,1,0,98
THERMAL03,18/06/2018,3,278.6,232.7,328.5,226.2,1,0,98
THERMAL04,18/06/2018,3,400.7,346.0,465.0,316.8,1,0,98
THERMAL05,18/06/2018,3,419.3,291.1,483.7,314.9,1,0,98
THERMAL06,18/06/2018,3,1478.7,1067.9,1538.2,1089.0,1,0,98
THERMAL07,18/06/2018,3,1127.0,964.2,1350.8,955.9,1,0,98
THERMAL08,18/06/2018,3,1289.8,973.5,1333.6,804.0,1,0,98
THERMAL09,18/06/2018,3,1335.7,955.6,1342.5,811.7,1,0,98
THERMAL10,18/06/2018,3,1533.7,542.8,1471.3,471.8,1,0,98
THERMAL11,18/06/2018,3,1758.6,897.0,1976.7,781.1,1,0,98
THERMAL12,18/06/2018,3,830.7,270.5,838.2,205.7,1,0,98
THERMAL13,18/06/2018,3,463.6,301.4,499.2,280.2,1,0,98
THERMAL14,18/06/2018,3,446.7,337.2,486.5,281.5,1,0,98
THERMAL15,18/06/2018,3,476.3,326.2,507.4,280.3,1,0,98
THERMAL16,18/06/2018,3,939.5,608.1,925.1,615.3,1,0,98
THERMAL17,18/06/2018,3,930.2,699.8,1031.8,689.9,1,0,98
THERMAL18,18/06/2018,3,1513.0,1018.7,1451.4,1071.1,1,0,98
THERMAL19,18/06/2018,3,1253.8,933.5,1304.6,886.1,1,0,98
THERMAL20,18/06/2018,3,1148.5,878.1,1145.5,896.6,1,0,98
THERMAL21,18/06/2018,3,1146.8,879.8,1397.8,930.3,1,0,98
THERMAL22,18/06/2018,3,1368.4,960.3,1343.8,811.8,1,0,98
THERMAL23,18/06/2018,3,1168.5,906.6,1336.3,827.5,1,0,98
THERMAL24,18/06/2018,3,1414.6,520.0,1546.5,494.1,1,0,98
THERMAL25,18/06/2018,3,2299.2,598.3,2553.3,447.2,1,0,98
THERMAL01,18/06/2018,4,278.4,187.4,292.0,192.3,1,0,99
THERMAL02,18/06/2018,4,278.0,201.3,300.7,187.9,1,0,99
THERMAL03,18/06/2018,4,275.6,222.5,296.1,219.0,1,0,99
THERMAL04,18/06/2018,4,435.1,289.0,499.2,320.6,1,0,99
THERMAL05,18/06/2018,4,435.0,312.5,496.4,289.8,1,0,99
THERMAL06,18/06/2018,4,1375.1,1156.7,1607.9,965.1,1,0,99
THERMAL07,18/06/2018,4,1153.5,922.3,1308.8,832.6,1,0,99
THERMAL08,18/06/2018,4,1234.1,824.0,1182.8,900.2,1,0,99
THERMAL09,18/06/2018,4,1184.0,953.1,1172.8,858.9,1,0,99
THERMAL10,18/06/2018,4,1358.0,595.9,1616.8,507.9,1,0,99
THERMAL11,18/06/2018,4,1973.7,798.5,2297.2,726.8,1,0,99
THERMAL12,18/06/2018,4,731.9,242.2,923.7,233.6,1,0,99
THERMAL13,18/06/2018,4,481.6,334.4,512.4,322.2,1,0,99
THERMAL14,18/06/2018,4,445.7,325.0,439.9,324.8,1,0,99
THERMAL15,18/06/2018,4,411.1,333.1,485.6,297.9,1,0,99
THERMAL16,18/06/2018,4,917.9,639.9,936.6,577.1,1,0,99
THERMAL17,18/06/2018,4,910.5,708.8,1038.1,674.4,1,0,99
THERMAL18,18/06/2018,4,1377.4,962.4,1589.4,1136.2,1,0,99
THERMAL19,18/06/2018,4,1188.8,921.6,1173.3,789.3,1,0,99
THERMAL20,18/06/2018,4,1208.3,915.0,1221.1,847.6,1,0,99
THERMAL21,18/06/2018,4,1157.3,832.8,1423.4,833.6,1,0,99
THERMAL22,18/06/2018,4,1198.4,918.3,1284.3,953.5,1,0,99
THERMAL23,18/06/2018,4,1330.5,852.1,1272.4,868.5,1,0,99
THERMAL24,18/06/2018,4,1363.1,584.9,1551.5,534.9,1,0,99
THERMAL25,18/06/2018,4,1973.1,671.6,2460.9,466.4,1,0,99
THERMAL01,18/06/2018,5,277.9,195.7,252.0,175.8,1,0,100
THERMAL02,18/06/2018,5,248.9,191.2,287.0,186.6,1,0,100
THERMAL03,18/06/2018,5,291.4,232.7,275.3,192.5,1,0,100
THERMAL04,18/06/2018,5,440.5,313.0,441.9,277.5,1,0,100
THERMAL05,18/06/2018,5,445.9,336.6,489.5,279.2,1,0,100
THERMAL06,18/06/2018,5,1360.3,981.8,1548.1,940.6,1,0,100
THERMAL07,18/06/2018,5,1312.8,818.8,1192.5,891.5,1,0,100
THERMAL08,18/06/2018,5,1298.1,956.8,1222.8,899.9,1,0,100
THERMAL09,18/06/2018,5,1141.9,972.3,1180.7,884.2,1,0,100
THERMAL10,18/06/2018,5,1311.6,625.3,1747.6,483.4,1,0,100
THERMAL11,18/06/2018,5,1830.6,832.3,1977.6,708.9,1,0,100
THERMAL12,18/06/2018,5,711.9,259.6,877.7,209.0,1,0,100
THERMAL13,18/06/2018,5,430.0,298.1,436.7,306.5,1,0,100
THERMAL14,18/06/2018,5,426.3,299.7,442.8,284.0,1,0,100
THERMAL15,18/06/2018,5,495.4,295.0,465.4,332.2,1,0,100
THERMAL16,18/06/2018,5,829.1,723.0,908.4,667.5,1,0,100
THERMAL17,18/06/2018,5,968.6,719.8,847.1,574.5,1,0,100
THERMAL18,18/06/2018,5,1371.0,1156.0,1464.8,1122.6,1,0,100
THERMAL19,18/06/2018,5,1125.4,799.5,1236.6,908.2,1,0,100
THERMAL20,18/06/2018,5,1138.6,810.3,1366.6,804.1,1,0,100
THERMAL21,18/06/2018,5,1322.7,843.7,1165.5,789.7,1,0,100
THERMAL22,18/06/2018,5,1357.0,942.4,1235.3,849.2,1,0,100
THERMAL23,18/06/2018,5,1311.1,813.2,1245.4,803.0,1,0,100
THERMAL24,18/06/2018,5,1378.3,624.7,1330.1,485.0,1,0,100
THERMAL25,18/06/2018,5,2148.2,643.4,2459.1,543.6,1,0,100
THERMAL01,18/06/2018,6,266.9,169.9,279.4,169.7,1,0,101
THERMAL02,18/06/2018,6,244.5,175.2,251.5,179.6,1,0,101
THERMAL03,18/06/2018,6,262.2,198.3,277.6,198.2,1,0,101
THERMAL04,18/06/2018,6,465.4,335.5,453.0,318.9,1,0,101
THERMAL05,18/06/2018,6,462.0,340.9,425.7,332.0,1,0,101
THERMAL06,18/06/2018,6,1500.6,989.2,1526.0,985.8,1,0,101
THERMAL07,18/06/2018,6,1287.1,936.6,1203.8,901.4,1,0,101
THERMAL08,18/06/2018,6,1084.2,869.8,1331.5,848.3,1,0,101
THERMAL09,18/06/2018,6,1168.0,912.2,1191.1,827.3,1,0,101
THERMAL10,18/06/2018,6,1537.9,520.7,1446.4,535.1,1,0,101
THERMAL11,18/06/2018,6,1858.7,869.7,2055.2,759.3,1,0,101
THERMAL12,18/06/2018,6,740.8,252.0,949.2,200.4,1,0,101
THERMAL13,18/06/2018,6,472.9,292.5,501.6,288.1,1,0,101
THERMAL14,18/06/2018,6,435.0,300.8,470.2,288.4,1,0,101
THERMAL15,18/06/2018,6,480.6,320.9,502.5,299.8,1,0,101
THERMAL16,18/06/2018,6,846.2,607.1,979.0,701.2,1,0,101
THERMAL17,18/06/2018,6,835.5,656.7,862.2,622.8,1,0,101
THERMAL18,18/06/2018,6,1303.5,1077.3,1481.2,1075.3,1,0,101
THERMAL19,18/06/2018,6,1132.3,859.7,1321.9,788.9,1,0,101
THERMAL20,18/06/2018,6,1086.9,869.3,1176.9,817.1,1,0,101
THERMAL21,18/06/2018,6,1344.5,818.0,1244.4,854.5,1,0,101
THERMAL22,18/06/2018,6,1186.6,891.6,1356.1,907.7,1,0,101
THERMAL23,18/06/2018,6,1152.6,875.8,1210.6,896.3,1,0,101
THERMAL24,18/06/2018,6,1179.1,541.0,1359.7,514.3,1,0,101
THERMAL25,18/06/2018,6,2155.9,660.5,2588.5,478.4,1,0,101
THERMAL01,18/06/2018,7,279.2,169.9,287.2,190.5,1,0,102
THERMAL02,18/06/2018,7,263.7,186.8,264.6,163.2,1,0,102
THERMAL03,18/06/2018,7,294.4,202.4,272.6,219.1,1,0,102
THERMAL04,18/06/2018,7,447.5,314.7,479.7,324.3,1,0,102
THERMAL05,18/06/2018,7,460.0,311.5,415.0,302.1,1,0,102
THERMAL06,18/06/2018,7,1397.3,1005.9,1566.2,1071.4,1,0,102
THERMAL07,18/06/2018,7,1127.3,879.4,1225.4,942.5,1,0,102
THERMAL08,18/06/2018,7,1124.3,924.9,1194.8,940.3,1,0,102
THERMAL09,18/06/2018,7,1246.0,890.2,1193.6,900.2,1,0,102
THERMAL10,18/06/2018,7,1510.3,617.4,1678.0,546.9,1,0,102
THERMAL11,18/06/2018,7,1847.1,846.1,1986.7,718.7,1,0,102
THERMAL12,18/06/2018,7,706.6,269.8,851.1,201.3,1,0,102
THERMAL13,18/06/2018,7,458.7,319.9,481.5,318.3,1,0,102
THERMAL14,18/06/2018,7,426.0,347.8,470.5,303.4,1,0,102
THERMAL15,18/06/2018,7,437.5,298.0,448.1,333.1,1,0,102
THERMAL16,18/06/2018,7,870.1,716.1,871.1,642.5,1,0,102
THERMAL17,18/06/2018,7,960.5,592.1,919.1,675.3,1,0,102
THERMAL18,18/06/2018,7,1536.8,1018.9,1657.3,1103.4,1,0,102
THERMAL19,18/06/2018,7,1139.8,911.3,1240.3,816.3,1,0,102
THERMAL20,18/06/2018,7,1312.4,926.0,1375.3,829.3,1,0,102
THERMAL21,18/06/2018,7,1148.2,838.0,1319.9,930.0,1,0,102
THERMAL22,18/06/2018,7,1261.3,822.8,1162.4,954.7,1,0,102
THERMAL23,18/06/2018,7,1118.5,800.2,1220.8,944.8,1,0,102
THERMAL24,18/06/2018,7,1395.0,616.9,1432.0,488.1,1,0,102
THERMAL25,18/06/2018,7,2226.4,573.7,2569.0,494.1,1,0,102
THERMAL01,18/06/2018,8,244.3,182.5,285.8,181.1,1,0,103
