20/06/2018,7,9557.7,54,150
20/06/2018,7,9697.3,55,150
20/06/2018,7,10564.0,56,150
20/06/2018,7,10970.0,57,150
20/06/2018,7,10196.1,58,150
20/06/2018,7,11800.0,59,150
20/06/2018,7,11320.4,60,150
20/06/2018,7,11955.7,61,150
20/06/2018,7,11778.5,62,150
20/06/2018,7,9965.3,63,150
20/06/2018,7,11254.6,64,150
20/06/2018,7,11202.1,65,150
20/06/2018,7,10914.8,66,150
20/06/2018,7,10505.1,67,150
20/06/2018,7,11097.5,68,150
20/06/2018,7,10714.9,69,150
20/06/2018,7,10876.7,70,150
20/06/2018,7,11192.9,71,150
20/06/2018,7,12060.3,72,150
20/06/2018,7,11623.1,73,150
20/06/2018,7,11037.4,74,150
20/06/2018,7,12035.2,75,150
20/06/2018,7,12002.8,76,150
20/06/2018,7,10536.1,77,150
20/06/2018,7,10726.8,78,150
20/06/2018,7,11280.2,79,150
20/06/2018,7,10375.9,80,150
20/06/2018,7,11017.3,81,150
20/06/2018,7,11432.7,82,150
20/06/2018,7,10608.5,83,150
20/06/2018,7,12769.3,84,150
20/06/2018,7,12881.6,85,150
20/06/2018,7,12803.0,86,150
20/06/2018,7,11140.4,87,150
20/06/2018,7,12483.1,88,150
20/06/2018,7,11728.1,89,150
20/06/2018,7,11218.5,90,150
20/06/2018,7,11888.4,91,150
20/06/2018,7,11705.7,92,150
20/06/2018,7,13087.0,93,150
20/06/2018,7,11714.8,94,150
20/06/2018,7,12881.1,95,150
20/06/2018,7,13034.1,96,150
20/06/2018,7,14449.6,97,150
20/06/2018,7,12783.4,98,150
20/06/2018,7,14227.9,99,150
20/06/2018,7,14238.1,100,150
20/06/2018,8,8322.0,1,151
20/06/2018,8,7225.9,2,151
20/06/2018,8,7362.9,3,151
20/06/2018,8,8888.1,4,151
20/06/2018,8,9885.5,5,151
20/06/2018,8,10318.8,6,151
20/06/2018,8,8954.1,7,151
20/06/2018,8,9846.1,8,151
20/06/2018,8,9328.1,9,151
20/06/2018,8,9025.1,10,151
20/06/2018,8,10078.3,11,151
20/06/2018,8,10161.8,12,151
20/06/2018,8,10429.3,13,151
20/06/2018,8,10638.8,14,151
20/06/2018,8,10769.3,15,151
20/06/2018,8,10940.8,16,151
20/06/2018,8,10903.9,17,151
20/06/2018,8,10299.4,18,151
20/06/2018,8,9881.8,19,151
20/06/2018,8,9776.7,20,151
20/06/2018,8,11368.9,21,151
20/06/2018,8,10330.5,22,151
20/06/2018,8,11048.5,23,151
20/06/2018,8,9991.7,24,151
20/06/2018,8,11572.6,25,151
20/06/2018,8,11191.7,26,151
20/06/2018,8,10605.2,27,151
20/06/2018,8,10096.1,28,151
20/06/2018,8,10340.7,29,151
20/06/2018,8,11571.7,30,151
20/06/2018,8,10407.4,31,151
20/06/2018,8,11020.6,32,151
20/06/2018,8,11164.0,33,151
20/06/2018,8,10941.9,34,151
20/06/2018,8,12414.8,35,151
20/06/2018,8,11974.0,36,151
20/06/2018,8,10640.4,37,151
20/06/2018,8,11628.7,38,151
20/06/2018,8,11769.8,39,151
20/06/2018,8,11755.2,40,151
20/06/2018,8,11670.4,41,151
20/06/2018,8,12040.2,42,151
20/06/2018,8,11387.3,43,151
20/06/2018,8,11036.4,44,151
20/06/2018,8,10756.2,45,151
20/06/2018,8,11051.7,46,151
20/06/2018,8,10620.8,47,151
20/06/2018,8,11711.0,48,151
20/06/2018,8,11657.1,49,151
20/06/2018,8,10823.2,50,151
20/06/2018,8,11648.1,51,151
20/06/2018,8,11781.6,52,151
20/06/2018,8,13014.0,53,151
20/06/2018,8,12048.3,54,151
20/06/2018,8,13012.7,55,151
20/06/2018,8,12813.7,56,151
20/06/2018,8,11124.1,57,151
20/06/2018,8,12299.3,58,151
20/06/2018,8,12888.2,59,151
20/06/2018,8,11958.0,60,151
20/06/2018,8,12614.7,61,151
20/06/2018,8,11031.3,62,151
20/06/2018,8,12573.3,63,151
20/06/2018,8,12750.4,64,151
20/06/2018,8,12059.5,65,151
20/06/2018,8,11797.0,66,151
20/06/2018,8,12416.1,67,151
20/06/2018,8,11542.8,68,151
20/06/2018,8,11662.8,69,151
20/06/2018,8,12005.1,70,151
20/06/2018,8,12609.6,71,151
20/06/2018,8,12909.5,72,151
20/06/2018,8,11383.8,73,151
20/06/2018,8,13843.5,74,151
20/06/2018,8,11703.0,75,151
20/06/2018,8,13593.2,76,151
20/06/2018,8,13870.9,77,151
